# fieldmap
#x y z t Bx By Bz Ex Ey Ez
-520 -360 90 0 -0.377557 -0.176406 -0.0818425 0 0 0 
-520 -360 100 0 -0.3715 -0.17673 -0.0679234 0 0 0 
-520 -350 -100 0 -0.278043 0.0389933 -0.445152 0 0 0 
-520 -350 -90 0 -0.301934 0.0168993 -0.433523 0 0 0 
-520 -350 -80 0 -0.324162 -0.0048425 -0.419393 0 0 0 
-520 -350 -70 0 -0.344108 -0.0257359 -0.402909 0 0 0 
-520 -350 -60 0 -0.361448 -0.045397 -0.384453 0 0 0 
-520 -350 -50 0 -0.376777 -0.0641092 -0.364436 0 0 0 
-520 -350 -40 0 -0.389523 -0.0813115 -0.343234 0 0 0 
-520 -350 -30 0 -0.399617 -0.0967587 -0.321339 0 0 0 
-520 -350 -20 0 -0.407757 -0.110942 -0.298891 0 0 0 
-520 -350 -10 0 -0.413655 -0.123459 -0.276359 0 0 0 
-520 -350 0 0 -0.41749 -0.134333 -0.25404 0 0 0 
-520 -350 10 0 -0.419741 -0.143981 -0.231882 0 0 0 
-520 -350 20 0 -0.420321 -0.152155 -0.210304 0 0 0 
-520 -350 30 0 -0.419408 -0.158921 -0.189491 0 0 0 
-520 -350 40 0 -0.417313 -0.164596 -0.169315 0 0 0 
-520 -350 50 0 -0.414115 -0.16914 -0.15 0 0 0 
-520 -350 60 0 -0.409941 -0.172558 -0.13173 0 0 0 
-520 -350 70 0 -0.404986 -0.175054 -0.114414 0 0 0 
-520 -350 80 0 -0.39938 -0.176785 -0.0979546 0 0 0 
-520 -350 90 0 -0.393207 -0.177726 -0.0825165 0 0 0 
-520 -350 100 0 -0.386578 -0.177975 -0.0680699 0 0 0 
-520 -340 -100 0 -0.285066 0.0522401 -0.468139 0 0 0 
-520 -340 -90 0 -0.311742 0.0284901 -0.456348 0 0 0 
-520 -340 -80 0 -0.335911 0.00539088 -0.441434 0 0 0 
-520 -340 -70 0 -0.357892 -0.0170369 -0.42398 0 0 0 
-520 -340 -60 0 -0.37707 -0.038231 -0.40432 0 0 0 
-520 -340 -50 0 -0.393309 -0.0579043 -0.382946 0 0 0 
-520 -340 -40 0 -0.407133 -0.0762827 -0.360269 0 0 0 
-520 -340 -30 0 -0.41834 -0.0930632 -0.336712 0 0 0 
